timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,altitude,activity,delta_time,accelX_rate_of_change,accelY_rate_of_change,accelZ_rate_of_change,gyroX_rate_of_change,gyroY_rate_of_change,gyroZ_rate_of_change,altitude_rate_of_change
1287848,-0.36,-0.37,-0.37,3.97,3.66,3.5,212.13,Stairs,2509.0,-0.0001554404145077,-0.0001594260661618,-0.0001594260661618,0.0737146273415703,0.0740135512156237,0.074392188122758,-0.0001275408529294
1290356,-0.32,-0.32,-0.32,19.7,19.24,18.75,211.59,Stairs,2508.0,1.594896331738436e-05,1.993620414673046e-05,1.993620414673046e-05,0.0062719298245614,0.0062121212121212,0.0060805422647527,-0.0002153110047846
1292865,-0.16,-0.17,-0.17,-16.59,-16.31,-16.01,211.12,Stairs,2509.0,6.377042646472698e-05,5.9784774810681545e-05,5.9784774810681545e-05,-0.0144639298525308,-0.0141689916301315,-0.0138541251494619,-0.0001873256277401
1295374,-0.28,-0.29,-0.29,59.41,59.73,59.99,210.94,Stairs,2509.0,-4.782781984854525e-05,-4.782781984854522e-05,-4.782781984854522e-05,0.0302909525707453,0.0303068951773614,0.0302909525707453,-7.174172977282057e-05
1297883,-0.3,-0.3,-0.3,17.63,17.44,17.25,211.01,Stairs,2509.0,-7.971303308090858e-06,-3.98565165404544e-06,-3.98565165404544e-06,-0.0166520526106018,-0.0168553208449581,-0.0170346751693901,2.7899561578315336e-05
1300392,-0.41,-0.42,-0.42,65.06,65.6,65.98,211.25,Stairs,2509.0,-4.38421681944998e-05,-4.782781984854524e-05,-4.782781984854524e-05,0.0189039457951375,0.0191948983658828,0.0194220805101634,9.56556396970941e-05
1302901,-0.21,-0.21,-0.22,16.69,16.66,16.66,211.55,Stairs,2509.0,7.971303308090873e-05,8.369868473495416e-05,7.971303308090873e-05,-0.0192785970506177,-0.0195057791948983,-0.019657233957752,0.0001195695496213
1305410,-0.31,-0.31,-0.31,-70.63,-70.73,-70.9,211.97,Stairs,2509.0,-3.985651654045436e-05,-3.985651654045436e-05,-3.5870864886408924e-05,-0.0348027102431247,-0.034830609804703,-0.0348983658828218,0.0001673973694699
1307919,-0.24,-0.24,-0.24,88.07,87.02,86.08,212.41,Stairs,2509.0,2.7899561578318056e-05,2.7899561578318056e-05,2.7899561578318056e-05,0.063252291749701,0.0628736548425667,0.0625667596652052,0.0001753686727779
1310428,-0.29,-0.29,-0.29,-68.56,-68.34,-68.02,212.85,Stairs,2509.0,-1.992825827022718e-05,-1.992825827022718e-05,-1.992825827022718e-05,-0.0624272618573136,-0.0619210840972499,-0.0614188919888401,0.0001753686727779
1312937,-0.09,-0.09,-0.09,-34.13,-34.14,-34.1,213.44,Stairs,2509.0,7.971303308090873e-05,7.971303308090873e-05,7.971303308090873e-05,0.0137225986448784,0.0136309286568353,0.0135193304105221,0.0002351534475886
1315446,-0.26,-0.27,-0.27,-35.05,-34.87,-34.57,213.62,Stairs,2509.0,-6.775607811877243e-05,-7.174172977281786e-05,-7.174172977281786e-05,-0.0003666799521721,-0.0002909525707453,-0.0001873256277401,7.174172977282057e-05
1317955,-0.3,-0.29,-0.3,-15.42,-15.68,-15.94,213.54,Stairs,2509.0,-1.594260661618174e-05,-7.971303308090858e-06,-1.19569549621363e-05,0.0078238341968911,0.0076484655241131,0.0074252690314866,-3.188521323236847e-05
1320464,-0.12,-0.12,-0.13,0.27,0.08,-0.21,213.26,Stairs,2509.0,7.174172977281785e-05,6.775607811877242e-05,6.775607811877242e-05,0.0062534874451972,0.0062813870067756,0.0062694300518134,-0.0001115982463132
1322973,-0.17,-0.17,-0.18,-18.03,-17.44,-16.73,212.99,Stairs,2509.0,-1.992825827022719e-05,-1.992825827022719e-05,-1.992825827022718e-05,-0.0072937425269031,-0.0069828616978876,-0.006584296532483,-0.0001076125946592
1325482,-0.36,-0.36,-0.36,29.85,29.22,28.64,212.53,Stairs,2509.0,-7.572738142686328e-05,-7.572738142686328e-05,-7.174172977281785e-05,0.0190833001195695,0.018597050617776,0.0180829015544041,-0.000183339976086
1327991,-0.2,-0.2,-0.2,-89.08,-88.56,-87.99,212.19,Stairs,2509.0,6.377042646472697e-05,6.377042646472697e-05,6.377042646472697e-05,-0.0474013551215623,-0.0469430051813471,-0.0464846552411319,-0.0001355121562375
1330500,-0.52,-0.52,-0.52,-47.24,-47.84,-48.48,211.72,Stairs,2509.0,-0.0001275408529294,-0.0001275408529294,-0.0001275408529294,0.0166759665205261,0.016229573535273,0.0157473096851335,-0.0001873256277401
1333009,-0.23,-0.24,-0.23,43.92,44.71,45.53,211.2,Stairs,2509.0,0.0001155838979673,0.0001115982463132,0.0001155838979673,0.0363332004782782,0.0368872060581905,0.0374691111996811,-0.0002072538860103
1335518,-0.28,-0.28,-0.28,121.65,121.31,121.05,210.91,Stairs,2509.0,-1.992825827022719e-05,-1.594260661618176e-05,-1.992825827022719e-05,0.0309804703068951,0.030530091669988,0.0300996412913511,-0.0001155838979673
1338027,-0.6,-0.59,-0.6,58.32,57.07,56.29,210.95,Stairs,2509.0,-0.0001275408529294,-0.0001235552012754,-0.0001275408529294,-0.0252411319250697,-0.0256038262255878,-0.0258110801115982,1.5942606616178575e-05
1340536,-0.25,-0.25,-0.25,-47.61,-47.18,-46.86,211.01,Stairs,2509.0,0.0001394978078915,0.0001355121562375,0.0001394978078915,-0.0422200079713033,-0.0415504184934236,-0.0411119968114786,2.3913909924273525e-05
1343045,-0.23,-0.23,-0.23,67.44,67.21,67.01,211.26,Stairs,2509.0,7.97130330809087e-06,7.97130330809087e-06,7.97130330809087e-06,0.0458549222797927,0.0455918692706257,0.0453846153846153,9.964129135113592e-05
1345554,-0.28,-0.28,-0.28,0.93,0.95,0.91,211.6,Stairs,2509.0,-1.992825827022719e-05,-1.992825827022719e-05,-1.992825827022719e-05,-0.0265085691510561,-0.026408927859705,-0.0263451574332403,0.0001355121562375
1348063,-0.32,-0.31,-0.31,-73.91,-74.11,-74.34,211.91,Stairs,2509.0,-1.594260661618174e-05,-1.19569549621363e-05,-1.19569549621363e-05,-0.029828616978876,-0.029916301315265,-0.0299920286966919,0.0001235552012754
1350572,-0.34,-0.34,-0.34,78.65,78.73,78.69,212.38,Stairs,2509.0,-7.97130330809088e-06,-1.195695496213632e-05,-1.195695496213632e-05,0.0608051016341171,0.0609166998804304,0.0609924272618573,0.0001873256277401
1353081,-0.19,-0.19,-0.2,-8.63,-8.56,-8.45,212.88,Stairs,2509.0,5.978477481068155e-05,5.978477481068155e-05,5.579912315663611e-05,-0.0347867676365085,-0.0347907532881626,-0.0347309685133519,0.0001992825827022
1355590,-0.22,-0.21,-0.21,-45.7,-45.64,-45.52,213.38,Stairs,2509.0,-1.1956954962136309e-05,-7.97130330809087e-06,-3.985651654045429e-06,-0.0147748106815464,-0.0147787963332004,-0.0147748106815464,0.0001992825827022
1358099,-0.36,-0.36,-0.36,3.46,4.51,5.39,213.8,Stairs,2509.0,-5.5799123156636106e-05,-5.9784774810681545e-05,-5.9784774810681545e-05,0.0195934635312873,0.0199880430450378,0.0202909525707453,0.0001673973694699
1360608,-0.06,-0.06,-0.06,-18.21,-17.31,-16.27,213.89,Stairs,2509.0,0.0001195695496213,0.0001195695496213,0.0001195695496213,-0.0086369071343164,-0.0086966919091271,-0.0086329214826624,3.587086488639896e-05
1363117,-0.15,-0.16,-0.17,-12.66,-12.47,-12.32,213.83,Stairs,2509.0,-3.5870864886408924e-05,-3.985651654045436e-05,-4.384216819449981e-05,0.0022120366679952,0.0019290554005579,0.0015743324033479,-2.39139099242622e-05
1365626,-0.23,-0.23,-0.23,-0.98,-1.19,-1.48,213.56,Stairs,2509.0,-3.18852132323635e-05,-2.7899561578318056e-05,-2.3913909924272617e-05,0.004655241131925,0.0044958150657632,0.0043204463929852,-0.0001076125946592
1368135,-0.27,-0.27,-0.28,-21.79,-22.19,-22.62,213.34,Stairs,2509.0,-1.594260661618175e-05,-1.594260661618175e-05,-1.992825827022719e-05,-0.0082941410920685,-0.0083698684734954,-0.008425667596652,-8.768433638899914e-05
1370644,-0.24,-0.24,-0.24,-90.13,-90.31,-90.37,212.95,Stairs,2509.0,1.195695496213632e-05,1.195695496213632e-05,1.594260661618176e-05,-0.0272379434037465,-0.0271502590673575,-0.0270027899561578,-0.0001554404145077
1373153,-0.11,-0.11,-0.11,-33.59,-33.08,-32.58,212.5,Stairs,2509.0,5.1813471502590674e-05,5.1813471502590674e-05,5.1813471502590674e-05,0.0225348744519728,0.022809884416102,0.0230330809087285,-0.000179354324432
1375662,-0.23,-0.23,-0.22,99.33,99.13,98.86,211.96,Stairs,2509.0,-4.782781984854524e-05,-4.782781984854524e-05,-4.38421681944998e-05,0.0529772817855719,0.0526943005181347,0.0523874053407732,-0.0002152251893184
1378171,-0.39,-0.39,-0.39,35.13,35.81,36.32,211.39,Stairs,2509.0,-6.377042646472698e-05,-6.377042646472698e-05,-6.775607811877243e-05,-0.0255878836189717,-0.0252371462734157,-0.0249262654444001,-0.0002271821442805
1380680,-0.19,-0.19,-0.2,-5.4,-5.41,-5.47,211.11,Stairs,2509.0,7.971303308090873e-05,7.971303308090873e-05,7.57273814268633e-05,-0.0161538461538461,-0.0164288561179752,-0.0166560382622558,-0.0001115982463132
1383188,-0.48,-0.48,-0.48,13.56,13.12,12.68,211.12,Stairs,2508.0,-0.000115629984051,-0.000115629984051,-0.0001116427432216,0.0075598086124401,0.0073883572567783,0.0072368421052631,3.987240829342466e-06
1385697,-0.25,-0.24,-0.24,0.16,0.15,0.18,211.2,Stairs,2509.0,9.166998804304504e-05,9.565563969709048e-05,9.565563969709048e-05,-0.0053407732164208,-0.0051693901952969,-0.0049820645675567,3.188521323235715e-05
1388206,0.01,0.01,0.02,-42.52,-42.31,-42.36,211.45,Stairs,2509.0,0.0001036269430051,9.964129135113592e-05,0.0001036269430051,-0.0170107612594659,-0.0169230769230769,-0.0169549621363092,9.964129135113592e-05
1390715,-0.02,-0.02,-0.02,-12.99,-13.17,-13.28,211.76,Stairs,2509.0,-1.1956954962136309e-05,-1.1956954962136309e-05,-1.5942606616181746e-05,0.0117696293343961,0.0116141889198884,0.0115902750099641,0.0001235552012754
1393224,0.1,0.1,0.1,24.82,24.87,24.85,212.2,Stairs,2509.0,4.782781984854524e-05,4.782781984854524e-05,4.782781984854524e-05,0.0150697489039457,0.0151614188919888,0.0151972897568752,0.0001753686727779
1395733,0.24,0.24,0.25,19.81,19.86,19.76,212.65,Stairs,2509.0,5.5799123156636106e-05,5.5799123156636106e-05,5.9784774810681545e-05,-0.0019968114786767,-0.0019968114786767,-0.0020286966919091,0.000179354324432
1398242,-0.03,-0.03,-0.03,-16.24,-16.43,-16.58,213.17,Stairs,2509.0,-0.0001076125946592,-0.0001076125946592,-0.0001115982463132,-0.0143682742128337,-0.0144639298525308,-0.0144838581108011,0.0002072538860103
1400751,-0.29,-0.29,-0.29,-19.75,-20.33,-20.92,213.83,Stairs,2509.0,-0.0001036269430051,-0.0001036269430051,-0.0001036269430051,-0.0013989637305699,-0.0015544041450777,-0.0017297728178557,0.000263053009167
1405769,-0.04,-0.03,-0.03,-52.76,-52.96,-53.25,214.31,Stairs,2509.0,-9.964129135113592e-05,-9.166998804304504e-05,-9.166998804304504e-05,-0.0465603826225587,-0.0464567556795536,-0.0464328417696293,7.97130330809495e-06
1408278,-0.05,-0.05,-0.05,19.24,18.62,17.98,214.18,Stairs,2509.0,-3.985651654045437e-06,-7.971303308090875e-06,-7.971303308090875e-06,0.0286966919091271,0.0285292945396572,0.0283897967317656,-5.181347150258886e-05
1410786,0.06,0.07,0.06,9.01,8.89,8.83,213.88,Stairs,2508.0,4.385964912280702e-05,4.784688995215311e-05,4.385964912280702e-05,-0.004078947368421,-0.0038795853269537,-0.0036483253588516,-0.0001196172248803
1413295,-0.07,-0.07,-0.06,18.69,18.05,17.59,213.53,Stairs,2509.0,-5.1813471502590674e-05,-5.579912315663611e-05,-4.782781984854524e-05,0.0038581108011159,0.0036508569151056,0.0034914308489438,-0.0001394978078915
1415804,0.05,0.05,0.04,-41.26,-42.21,-43.34,213.11,Stairs,2509.0,4.782781984854524e-05,4.782781984854524e-05,3.985651654045436e-05,-0.0238939816660023,-0.0240175368672778,-0.0242845755280988,-0.0001673973694699
1418313,0.04,0.04,0.05,33.29,33.6,33.9,212.63,Stairs,2509.0,-3.985651654045437e-06,-3.985651654045437e-06,3.985651654045437e-06,0.0297130330809087,0.0302152251893184,0.0307851733758469,-0.0001913112793941
1420822,0.22,0.21,0.22,57.64,57.63,57.27,212.07,Stairs,2509.0,7.174172977281785e-05,6.775607811877242e-05,6.775607811877242e-05,0.0097050617776006,0.0095775209246711,0.0093144679155041,-0.0002231964926265
1423331,0.05,0.05,0.04,75.71,75.67,75.53,211.54,Stairs,2509.0,-6.775607811877242e-05,-6.377042646472697e-05,-7.174172977281785e-05,0.0072020725388601,0.0071901155838979,0.0072777999202869,-0.0002112395376644
1425840,-0.25,-0.25,-0.25,65.31,65.92,66.49,211.34,Stairs,2509.0,-0.0001195695496213,-0.0001195695496213,-0.0001155838979673,-0.0041450777202072,-0.0038860103626943,-0.003603029095257,-7.97130330809042e-05
1428349,-0.21,-0.21,-0.22,40.05,39.8,39.67,211.31,Stairs,2509.0,1.594260661618175e-05,1.594260661618175e-05,1.1956954962136309e-05,-0.0100677560781187,-0.0104105221203666,-0.0106895177361498,-1.1956954962136764e-05
1430858,-0.22,-0.23,-0.23,6.33,5.82,5.3,211.44,Stairs,2509.0,-3.98565165404544e-06,-7.97130330809088e-06,-3.98565165404544e-06,-0.0134396173774412,-0.0135432443204463,-0.0136986847349541,5.181347150258886e-05
1433367,-0.18,-0.17,-0.17,-38.13,-37.96,-37.92,211.65,Stairs,2509.0,1.594260661618175e-05,2.3913909924272617e-05,2.3913909924272617e-05,-0.017720207253886,-0.0174491829414109,-0.0172259864487843,8.369868473495733e-05
1435876,-0.35,-0.36,-0.35,57.31,57.17,57.08,211.92,Stairs,2509.0,-6.775607811877242e-05,-7.572738142686328e-05,-7.174172977281784e-05,0.0380390593862096,0.0379155041849342,0.0378636907134316,0.0001076125946592
1438385,-0.2,-0.2,-0.2,11.04,10.37,9.6,212.42,Stairs,2509.0,5.978477481068153e-05,6.377042646472697e-05,5.978477481068153e-05,-0.0184416102032682,-0.0186528497409326,-0.0189238740534077,0.0001992825827022
1440893,-0.19,-0.2,-0.2,19.12,19.89,20.66,212.98,Stairs,2508.0,3.987240829346096e-06,0.0,0.0,0.0032216905901116,0.0037958532695374,0.0044098883572567,0.0002232854864433
1443402,-0.07,-0.07,-0.07,17.86,18.06,18.11,213.62,Stairs,2509.0,4.782781984854524e-05,5.1813471502590674e-05,5.1813471502590674e-05,-0.0005021921084097,-0.0007293742526903,-0.0010163411717815,0.0002550817058589
1445911,-0.21,-0.21,-0.21,-27.92,-28.09,-28.28,214.16,Stairs,2509.0,-5.5799123156636106e-05,-5.5799123156636106e-05,-5.5799123156636106e-05,-0.01824631327222,-0.0183937823834196,-0.0184894380231167,0.0002152251893184
1448420,-0.27,-0.27,-0.27,-21.07,-19.14,-17.16,214.57,Stairs,2509.0,-2.3913909924272628e-05,-2.3913909924272628e-05,-2.3913909924272628e-05,0.0027301713830211,0.0035671582303706,0.0044320446392985,0.0001634117178158
1450929,-0.01,-0.01,-0.01,-26.87,-26.56,-26.13,214.51,Stairs,2509.0,0.0001036269430051,0.0001036269430051,0.0001036269430051,-0.0023116779593463,-0.0029573535273017,-0.0035751295336787,-2.3913909924273525e-05
1453438,-0.09,-0.08,-0.08,34.92,35.81,36.53,214.26,Stairs,2509.0,-3.188521323236349e-05,-2.7899561578318056e-05,-2.7899561578318056e-05,0.0246273415703467,0.0248585093662813,0.0249740932642487,-9.964129135113592e-05
1455947,-0.24,-0.24,-0.23,42.95,42.99,43.1,213.84,Stairs,2509.0,-5.9784774810681545e-05,-6.377042646472697e-05,-5.978477481068155e-05,0.0032004782781984,0.0028616978876046,0.0026185731367078,-0.0001673973694699
1458456,-0.18,-0.18,-0.19,41.79,42.61,43.36,213.47,Stairs,2509.0,2.3913909924272617e-05,2.3913909924272617e-05,1.594260661618175e-05,-0.0004623355918692,-0.0001514547628537,0.0001036269430051,-0.0001474691111996
1460965,-0.06,-0.06,-0.06,-56.54,-56.62,-56.7,213.0,Stairs,2509.0,4.782781984854524e-05,4.782781984854524e-05,5.1813471502590674e-05,-0.0391909127142287,-0.0395496213630928,-0.0398804304503786,-0.0001873256277401
1463474,-0.29,-0.29,-0.29,45.74,45.86,45.99,212.52,Stairs,2509.0,-9.166998804304504e-05,-9.166998804304504e-05,-9.166998804304504e-05,0.0407652451175767,0.0408449581506576,0.0409286568353925,-0.0001913112793941
1465983,-0.1,-0.11,-0.11,-55.44,-55.47,-55.4,211.92,Stairs,2509.0,7.572738142686328e-05,7.174172977281785e-05,7.174172977281785e-05,-0.0403268234356317,-0.0403866082104424,-0.0404105221203666,-0.0002391390992427
1468492,-0.36,-0.36,-0.37,-66.59,-67.47,-68.3,211.39,Stairs,2509.0,-0.0001036269430051,-9.964129135113592e-05,-0.0001036269430051,-0.0044440015942606,-0.0047827819848545,-0.0051414906337186,-0.0002112395376644
1471000,-0.22,-0.22,-0.23,66.0,66.16,66.3,211.17,Stairs,2508.0,5.582137161084529e-05,5.582137161084529e-05,5.582137161084529e-05,0.0528668261562998,0.0532814992025518,0.0536682615629984,-8.771929824561358e-05
1473509,-0.2,-0.2,-0.2,78.78,78.63,78.58,211.18,Stairs,2509.0,7.97130330809087e-06,7.97130330809087e-06,1.1956954962136309e-05,0.00509366281387,0.0049701076125946,0.0048943802311677,3.9856516540531394e-06
1476018,-0.22,-0.22,-0.22,-53.51,-53.74,-54.12,211.25,Stairs,2509.0,-7.97130330809087e-06,-7.97130330809087e-06,-7.97130330809087e-06,-0.052726185731367,-0.0527580709445994,-0.0528895974491829,2.7899561578315336e-05
1478527,-0.23,-0.23,-0.23,34.85,34.73,34.58,211.5,Stairs,2509.0,-3.98565165404544e-06,-3.98565165404544e-06,-3.98565165404544e-06,0.0352172180151454,0.0352610601833399,0.035352730171383,9.964129135113592e-05
1481036,-0.08,-0.08,-0.08,-6.73,-6.78,-6.81,211.71,Stairs,2509.0,5.978477481068155e-05,5.978477481068155e-05,5.978477481068155e-05,-0.0165723395775209,-0.0165444400159426,-0.016496612196094,8.369868473495733e-05
1483545,-0.31,-0.3,-0.3,21.46,22.06,22.61,212.07,Stairs,2509.0,-9.166998804304504e-05,-8.768433638899959e-05,-8.768433638899959e-05,0.011235552012754,0.011494619370267,0.0117257871662016,0.0001434834595456
1486053,-0.21,-0.21,-0.21,43.23,43.26,43.31,212.47,Stairs,2508.0,3.987240829346093e-05,3.5885167464114834e-05,3.5885167464114834e-05,0.0086802232854864,0.0084529505582137,0.0082535885167464,0.0001594896331738
1488562,-0.23,-0.23,-0.24,-72.85,-72.78,-72.78,212.96,Stairs,2509.0,-7.97130330809088e-06,-7.97130330809088e-06,-1.1956954962136309e-05,-0.0462654444001594,-0.0462495017935432,-0.0462694300518134,0.0001952969310482
1491070,-0.27,-0.27,-0.27,16.67,16.73,16.74,213.52,Stairs,2508.0,-1.594896331738437e-05,-1.594896331738437e-05,-1.1961722488038288e-05,0.0356937799043062,0.0356897926634768,0.0356937799043062,0.0002232854864433
1493578,-0.23,-0.23,-0.23,9.01,8.67,8.28,214.07,Stairs,2508.0,1.594896331738437e-05,1.594896331738437e-05,1.594896331738437e-05,-0.0030542264752791,-0.0032137161084529,-0.0033732057416267,0.000219298245614
1496087,-0.5,-0.49,-0.49,21.29,21.89,22.38,214.18,Stairs,2509.0,-0.0001076125946592,-0.0001036269430051,-0.0001036269430051,0.0048943802311677,0.005269031486648,0.005619768832204,4.384216819450524e-05
1498596,-0.27,-0.27,-0.27,47.99,47.44,46.82,214.12,Stairs,2509.0,9.166998804304504e-05,8.768433638899959e-05,8.768433638899959e-05,0.0106416899163013,0.010183339976086,0.009740932642487,-2.3913909924273525e-05
1501105,-0.21,-0.21,-0.21,-112.89,-113.41,-113.79,213.78,Stairs,2509.0,2.3913909924272628e-05,2.3913909924272628e-05,2.3913909924272628e-05,-0.0641211638102829,-0.0641092068553208,-0.0640135512156237,-0.0001355121562375
1503614,-0.28,-0.27,-0.27,58.47,58.22,57.91,213.45,Stairs,2509.0,-2.789956157831807e-05,-2.3913909924272628e-05,-2.3913909924272628e-05,0.0682981267437226,0.0684057393383818,0.0684336388999601,-0.0001315265045835
1506123,-0.02,-0.02,-0.02,-14.42,-14.4,-14.44,212.97,Stairs,2509.0,0.0001036269430051,9.964129135113592e-05,9.964129135113592e-05,-0.0290514149063371,-0.0289438023116779,-0.0288361897170187,-0.0001913112793941
1511141,-0.24,-0.23,-0.23,15.2,14.84,14.4,211.86,Stairs,5018.0,-4.38421681944998e-05,-4.1849342367477086e-05,-4.1849342367477086e-05,0.0059027500996412,0.0058270227182144,0.0057473096851335,-0.0002212036667995
1513650,-0.22,-0.22,-0.23,35.22,35.15,35.09,211.37,Stairs,2509.0,7.97130330809087e-06,3.98565165404544e-06,0.0,0.0079792746113989,0.0080948585093662,0.00824631327222,-0.0001952969310482
1516159,-0.31,-0.31,-0.31,-89.24,-89.4,-89.57,211.22,Stairs,2509.0,-3.5870864886408924e-05,-3.5870864886408924e-05,-3.1885213232363485e-05,-0.0496054204862494,-0.0496412913511359,-0.0496851335193304,-5.9784774810683815e-05
1518668,-0.4,-0.4,-0.39,94.08,94.58,95.11,211.26,Stairs,2509.0,-3.587086488640894e-05,-3.587086488640894e-05,-3.18852132323635e-05,0.0730649661219609,0.0733280191311279,0.0736070147469111,1.5942606616178575e-05
1521177,-0.23,-0.22,-0.22,-36.56,-36.98,-37.54,211.5,Stairs,2509.0,6.775607811877243e-05,7.174172977281786e-05,6.775607811877243e-05,-0.0520685532084495,-0.0524352331606217,-0.0528696691909127,9.56556396970941e-05
1523686,-0.18,-0.18,-0.18,-0.6,-0.53,-0.47,211.76,Stairs,2509.0,1.992825827022719e-05,1.594260661618175e-05,1.594260661618175e-05,0.0143324033479473,0.0145277002789956,0.0147748106815464,0.0001036269430051
1528704,-0.22,-0.22,-0.22,59.44,59.27,59.15,212.57,Stairs,5018.0,-7.971303308090875e-06,-7.971303308090875e-06,-7.971303308090875e-06,0.0119649262654444,0.0119170984455958,0.0118812275807094,0.0001614188919888
1531213,-0.09,-0.09,-0.1,-66.77,-66.69,-66.5,213.03,Stairs,2509.0,5.1813471502590674e-05,5.1813471502590674e-05,4.782781984854524e-05,-0.0503029095257074,-0.0502032682343563,-0.0500797130330809,0.000183339976086
1533722,-0.29,-0.29,-0.29,52.02,52.64,53.15,213.67,Stairs,2509.0,-7.971303308090873e-05,-7.971303308090873e-05,-7.572738142686328e-05,0.0473455559984057,0.0475607811877241,0.0476883220406536,0.0002550817058589
1536231,-0.19,-0.19,-0.19,23.07,22.55,22.13,214.24,Stairs,2509.0,3.985651654045436e-05,3.985651654045436e-05,3.985651654045436e-05,-0.0115384615384615,-0.0119928258270227,-0.0123634914308489,0.0002271821442805
1538740,-0.53,-0.53,-0.52,-80.23,-80.94,-81.6,214.45,Stairs,2509.0,-0.0001355121562375,-0.0001355121562375,-0.0001315265045834,-0.0411717815862893,-0.0412475089677162,-0.0413431646074133,8.369868473494601e-05
1541249,-0.37,-0.37,-0.37,48.36,49.21,49.97,214.39,Stairs,2509.0,6.3770426464727e-05,6.3770426464727e-05,5.978477481068155e-05,0.0512514946193702,0.0518732562774013,0.0524392188122758,-2.3913909924273525e-05
1543758,-0.32,-0.32,-0.32,0.2,-0.69,-1.57,214.04,Stairs,2509.0,1.992825827022718e-05,1.992825827022718e-05,1.992825827022718e-05,-0.0191948983658828,-0.0198884017536867,-0.0205420486249501,-0.0001394978078915
1546267,-0.18,-0.17,-0.17,-79.98,-81.11,-82.04,213.65,Stairs,2509.0,5.579912315663611e-05,5.9784774810681545e-05,5.9784774810681545e-05,-0.0319569549621363,-0.0320526106018334,-0.0320725388601036,-0.0001554404145077
1548776,-0.06,-0.06,-0.06,-33.62,-34.92,-36.24,213.24,Stairs,2509.0,4.782781984854524e-05,4.384216819449981e-05,4.384216819449981e-05,0.0184774810681546,0.0184097249900358,0.0182542845755281,-0.0001634117178158
1551285,-0.08,-0.08,-0.09,-87.02,-87.15,-87.19,212.7,Stairs,2509.0,-7.971303308090875e-06,-7.971303308090875e-06,-1.1956954962136309e-05,-0.0212833798326026,-0.0208170585890793,-0.0203068951773614,-0.0002152251893184
1553794,-0.12,-0.13,-0.13,-53.73,-54.2,-54.63,212.17,Stairs,2509.0,-1.5942606616181743e-05,-1.9928258270227185e-05,-1.594260661618175e-05,0.0132682343563172,0.0131327222000797,0.0129772817855719,-0.0002112395376644
1556303,-0.06,-0.06,-0.06,-41.19,-40.82,-40.62,211.56,Stairs,2509.0,2.3913909924272617e-05,2.7899561578318056e-05,2.7899561578318056e-05,0.0049980071741729,0.0053328019131127,0.0055838979673176,-0.0002431247508967
1558812,-0.26,-0.26,-0.26,65.16,63.97,62.75,211.04,Stairs,2509.0,-7.971303308090873e-05,-7.971303308090873e-05,-7.971303308090873e-05,0.0423874053407732,0.0417656436827421,0.0411996811478676,-0.0002072538860103
1561321,-0.11,-0.1,-0.1,37.96,38.34,38.77,210.97,Stairs,2509.0,5.978477481068155e-05,6.377042646472698e-05,6.377042646472698e-05,-0.0108409724990035,-0.0102152251893184,-0.0095575926664009,-2.7899561578315336e-05
1563830,-0.32,-0.32,-0.32,-4.75,-6.1,-7.27,211.05,Stairs,2509.0,-8.369868473495417e-05,-8.76843363889996e-05,-8.76843363889996e-05,-0.017022718214428,-0.0177122359505779,-0.0183499402152251,3.188521323236847e-05
1566339,-0.23,-0.22,-0.22,38.98,39.6,40.15,211.22,Stairs,2509.0,3.5870864886408924e-05,3.985651654045436e-05,3.985651654045436e-05,0.0174292546831406,0.0182144280589876,0.0188999601434834,6.775607811876743e-05
1568848,-0.24,-0.25,-0.25,23.82,24.83,25.84,211.6,Stairs,2509.0,-3.985651654045429e-06,-1.1956954962136309e-05,-1.1956954962136309e-05,-0.0060422479075328,-0.0058868074930251,-0.005703467516939,0.0001514547628537
1571357,-0.19,-0.18,-0.18,28.44,28.44,28.53,212.05,Stairs,2509.0,1.992825827022718e-05,2.7899561578318056e-05,2.7899561578318056e-05,0.0018413710641689,0.0014388202471104,0.0010721402949382,0.000179354324432
1573866,-0.27,-0.27,-0.27,-22.69,-22.71,-22.81,212.63,Stairs,2509.0,-3.18852132323635e-05,-3.587086488640894e-05,-3.587086488640894e-05,-0.0203786369071343,-0.0203866082104424,-0.0204623355918692,0.0002311677959346
1576375,-0.19,-0.19,-0.19,-43.77,-43.56,-43.31,213.13,Stairs,2509.0,3.18852132323635e-05,3.18852132323635e-05,3.18852132323635e-05,-0.0084017536867277,-0.0083100836986847,-0.0081705858907931,0.0001992825827022
1578884,-0.31,-0.31,-0.3,75.9,75.23,74.34,213.64,Stairs,2509.0,-4.782781984854524e-05,-4.782781984854524e-05,-4.38421681944998e-05,0.0476962933439617,0.0473455559984057,0.0468911917098445,0.0002032682343563
1581393,-0.18,-0.18,-0.18,19.22,18.82,18.4,214.22,Stairs,2509.0,5.1813471502590674e-05,5.1813471502590674e-05,4.782781984854524e-05,-0.0225906735751295,-0.0224830609804703,-0.0222957353527301,0.0002311677959346
1583902,-0.25,-0.25,-0.25,72.04,71.77,71.61,214.57,Stairs,2509.0,-2.7899561578318056e-05,-2.7899561578318056e-05,-2.7899561578318056e-05,0.021052212036668,0.0211040255081705,0.0212076524511757,0.0001394978078915
