timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,altitude,activity,delta_time,accelX_rate_of_change,accelY_rate_of_change,accelZ_rate_of_change,gyroX_rate_of_change,gyroY_rate_of_change,gyroZ_rate_of_change,altitude_rate_of_change
732970,-0.23,-0.23,-0.23,73.62,73.34,72.92,212.78,Stairs,2509.0,7.97130330809087e-06,7.97130330809087e-06,7.97130330809087e-06,0.052634515743324034,0.05253088880031886,0.05228776404942208,0.00016341171781586154
735479,-0.24,-0.24,-0.24,-20.23,-20.98,-21.73,213.14,Stairs,2509.0,-3.985651654045429e-06,-3.985651654045429e-06,-3.985651654045429e-06,-0.037405340773216424,-0.037592666400956556,-0.037724192905540056,0.00014348345954562982
737987,-0.29,-0.29,-0.29,-6.02,-6.9,-7.73,213.62,Stairs,2508.0,-1.993620414673046e-05,-1.993620414673046e-05,-1.993620414673046e-05,0.005665869218500798,0.005614035087719299,0.005582137161084529,0.00019138755980861968
740495,-0.25,-0.25,-0.26,32.63,32.76,32.94,214.13,Stairs,2508.0,1.594896331738436e-05,1.594896331738436e-05,1.1961722488038266e-05,0.015410685805422649,0.015813397129186602,0.01621610845295056,0.0002033492822966471
743004,-0.14,-0.14,-0.14,-3.43,-3.58,-3.55,214.75,Stairs,2509.0,4.3842168194499796e-05,4.3842168194499796e-05,4.7827819848545235e-05,-0.014372259864487844,-0.014483858110801115,-0.014543642885611795,0.0002471104025508189
745513,-0.05,-0.05,-0.06,46.4,46.61,46.69,215.12,Stairs,2509.0,3.587086488640893e-05,3.587086488640893e-05,3.18852132323635e-05,0.019860502192108408,0.020003985651654045,0.020023913909924272,0.00014746911119968296
748022,-0.13,-0.13,-0.13,-68.29,-68.68,-68.95,215.16,Stairs,2509.0,-3.188521323236349e-05,-3.188521323236349e-05,-2.7899561578318056e-05,-0.045711438820247106,-0.04595057791948984,-0.04609007572738143,1.5942606616178575e-05
750531,-0.16,-0.15,-0.15,-38.37,-38.69,-38.98,214.98,Stairs,2509.0,-1.1956954962136309e-05,-7.97130330809087e-06,-7.97130330809087e-06,0.01192506974890395,0.011952969310482267,0.011944998007174175,-7.174172977282057e-05
753040,-0.22,-0.23,-0.23,-12.17,-11.26,-10.04,214.62,Stairs,2509.0,-2.3913909924272617e-05,-3.18852132323635e-05,-3.18852132323635e-05,0.010442407333599042,0.010932642487046632,0.011534475886807493,-0.00014348345954562982
755549,-0.35,-0.35,-0.35,-18.17,-18.95,-19.7,214.24,Stairs,2509.0,-5.181347150259067e-05,-4.782781984854522e-05,-4.782781984854522e-05,-0.0023913909924272625,-0.0030649661219609406,-0.0038501394978078915,-0.00015145476285372477
758058,-0.14,-0.14,-0.15,-51.66,-52.39,-53.21,213.72,Stairs,2509.0,8.369868473495415e-05,8.369868473495415e-05,7.971303308090873e-05,-0.013347947389398165,-0.013328019131127938,-0.01335591869270626,-0.00020725388601036676
760567,-0.29,-0.28,-0.28,37.34,36.95,36.47,213.23,Stairs,2509.0,-5.978477481068153e-05,-5.579912315663611e-05,-5.181347150259069e-05,0.03547229972100439,0.03560781187724193,0.035743324033479476,-0.00019529693104823002
763076,-0.11,-0.11,-0.11,-69.92,-69.99,-70.02,212.61,Stairs,2509.0,7.174172977281785e-05,6.775607811877243e-05,6.775607811877243e-05,-0.04275009964129135,-0.042622558788361894,-0.04244320446392985,-0.00024711040255080756
765585,-0.38,-0.38,-0.38,65.44,65.6,65.76,212.19,Stairs,2509.0,-0.0001076125946592268,-0.0001076125946592268,-0.0001076125946592268,0.05394978078915903,0.054041450777202064,0.05411717815862894,-0.00016739736946991466
768093,-0.28,-0.28,-0.28,31.27,31.02,30.79,212.08,Stairs,2508.0,3.987240829346092e-05,3.987240829346092e-05,3.987240829346092e-05,-0.013624401913875598,-0.013787878787878786,-0.013943381180223287,-4.3859649122801126e-05
770602,-0.11,-0.11,-0.11,-55.8,-55.6,-55.31,212.18,Stairs,2509.0,6.775607811877243e-05,6.775607811877243e-05,6.775607811877243e-05,-0.034703068951773615,-0.03452371462734157,-0.034316460741331205,3.98565165404521e-05
773111,-0.23,-0.23,-0.24,36.53,36.76,36.9,212.58,Stairs,2509.0,-4.782781984854524e-05,-4.782781984854524e-05,-5.1813471502590674e-05,0.036799521721801516,0.036811478676763654,0.03675169390195297,0.00015942606616181973
775620,-0.27,-0.26,-0.26,-41.6,-41.53,-41.58,212.74,Stairs,2509.0,-1.594260661618175e-05,-1.1956954962136309e-05,-7.97130330809088e-06,-0.031139896373056992,-0.031203666799521718,-0.03127939418094858,6.377042646472563e-05
778129,-0.28,-0.28,-0.28,71.33,71.54,71.69,213.01,Stairs,2509.0,-3.98565165404544e-06,-7.97130330809088e-06,-7.97130330809088e-06,0.04500996412913512,0.04506576325229175,0.04514547628537266,0.00010761259465921953
780638,-0.17,-0.17,-0.17,46.0,45.96,45.94,213.35,Stairs,2509.0,4.384216819449981e-05,4.384216819449981e-05,4.384216819449981e-05,-0.010095655639697089,-0.01019529693104823,-0.010263053009166998,0.0001355121562375462
783146,-0.12,-0.12,-0.12,-53.38,-53.02,-52.61,213.76,Stairs,2508.0,1.993620414673047e-05,1.993620414673047e-05,1.993620414673047e-05,-0.039625199362041466,-0.03946570972886763,-0.03929425837320574,0.00016347687400318844
785655,-0.2,-0.2,-0.2,109.65,109.66,109.72,214.37,Stairs,2509.0,-3.18852132323635e-05,-3.18852132323635e-05,-3.18852132323635e-05,0.06497807891590275,0.06483858110801116,0.06469908330011956,0.00024312475089677705
788164,0.08,0.08,0.07,-36.78,-37.29,-37.82,214.83,Stairs,2509.0,0.00011159824631327223,0.00011159824631327223,0.0001076125946592268,-0.058361897170187325,-0.058569151056197685,-0.05880430450378637,0.00018333997608609325
790673,0.08,0.08,0.08,6.53,5.81,5.3,214.97,Stairs,2509.0,0.0,0.0,3.985651654045435e-06,0.017261857313670786,0.017178158628935833,0.017186129932243922,5.579912315663067e-05
793182,0.16,0.16,0.16,-78.37,-77.9,-77.56,214.91,Stairs,2509.0,3.188521323236349e-05,3.188521323236349e-05,3.188521323236349e-05,-0.033838182542845756,-0.03336388999601435,-0.03302510960542049,-2.3913909924273525e-05
795691,0.17,0.17,0.16,-30.31,-30.77,-31.23,214.58,Stairs,2509.0,3.98565165404544e-06,3.98565165404544e-06,0.0,0.01915504184934237,0.018784376245516144,0.018465524113192508,-0.00013152650458349307
798200,0.06,0.06,0.06,16.28,16.44,16.5,214.26,Stairs,2509.0,-4.384216819449981e-05,-4.384216819449981e-05,-3.9856516540454363e-05,0.01856915105619769,0.018816261458748505,0.01902351534475887,-0.0001275408529294626
800709,0.11,0.1,0.1,-43.9,-43.98,-43.95,213.89,Stairs,2509.0,1.9928258270227182e-05,1.594260661618175e-05,1.594260661618175e-05,-0.023985651654045436,-0.024081307293742527,-0.024093264248704664,-0.00014746911119968296
803218,-0.07,-0.07,-0.07,-7.4,-7.63,-7.85,213.45,Stairs,2509.0,-7.174172977281785e-05,-6.775607811877243e-05,-6.775607811877243e-05,0.014547628537265843,0.014487843762455158,0.014388202471104027,-0.0001753686727779983
805727,0.08,0.08,0.08,-62.98,-62.66,-62.35,212.99,Stairs,2509.0,5.978477481068155e-05,5.978477481068155e-05,5.978477481068155e-05,-0.022152251893184535,-0.021933041052212034,-0.02172180151454763,-0.00018333997608608192
808236,-0.2,-0.2,-0.21,17.91,18.69,19.33,212.43,Stairs,2509.0,-0.00011159824631327223,-0.00011159824631327223,-0.00011558389796731764,0.03223993622957354,0.03242327620565962,0.03255480271024313,-0.00022319649262654535
810745,0.02,0.02,0.02,4.11,3.77,3.36,212.05,Stairs,2509.0,8.76843363889996e-05,8.76843363889996e-05,9.166998804304504e-05,-0.005500199282582703,-0.005946592267835791,-0.006365085691510562,-0.00015145476285372477
813253,-0.25,-0.26,-0.26,-39.82,-39.92,-40.02,211.99,Stairs,2508.0,-0.00010765550239234451,-0.0001116427432216906,-0.0001116427432216906,-0.017515948963317384,-0.01742025518341308,-0.017296650717703352,-2.392344497607746e-05
815762,-0.14,-0.14,-0.14,36.79,36.13,35.53,212.03,Stairs,2509.0,4.3842168194499796e-05,4.7827819848545235e-05,4.7827819848545235e-05,0.030534077321642088,0.03031088082901555,0.030111598246313275,1.5942606616178575e-05
818271,-0.42,-0.42,-0.41,-70.93,-70.79,-70.53,212.29,Stairs,2509.0,-0.00011159824631327221,-0.00011159824631327221,-0.00010761259465922677,-0.04293343961737744,-0.04261458748505381,-0.0422718214428059,0.00010362694300517772
820780,-0.31,-0.31,-0.31,54.31,54.66,55.19,212.6,Stairs,2509.0,4.3842168194499796e-05,4.3842168194499796e-05,3.985651654045436e-05,0.049916301315265046,0.05,0.05010761259465923,0.00012355520127540944
823289,-0.29,-0.3,-0.29,28.5,28.92,29.24,213.02,Stairs,2509.0,7.97130330809088e-06,3.98565165404544e-06,7.97130330809088e-06,-0.010286966919091272,-0.010259067357512952,-0.010342766042247908,0.00016739736946991466
825798,-0.14,-0.14,-0.14,-71.49,-71.72,-72.03,213.51,Stairs,2509.0,5.978477481068153e-05,6.377042646472697e-05,5.978477481068153e-05,-0.039852530888800315,-0.040111598246313274,-0.040362694300518136,0.0001952969310482187
828306,-0.29,-0.29,-0.28,26.49,26.49,26.38,214.04,Stairs,2508.0,-5.9808612440191376e-05,-5.9808612440191376e-05,-5.58213716108453e-05,0.03906698564593301,0.03915869218500797,0.03923843700159489,0.00021132376395534334
830815,-0.3,-0.29,-0.29,63.78,64.41,64.85,214.61,Stairs,2509.0,-3.98565165404544e-06,0.0,-3.985651654045418e-06,0.014862495017935434,0.015113591072140296,0.015332801913112794,0.0002271821442805985
833324,-0.13,-0.13,-0.13,-84.3,-83.33,-82.24,214.83,Stairs,2509.0,6.775607811877242e-05,6.377042646472697e-05,6.377042646472697e-05,-0.05901952969310482,-0.058884017536867284,-0.05862495017935431,8.768433638899914e-05
835833,-0.22,-0.22,-0.22,-77.76,-77.53,-77.27,214.78,Stairs,2509.0,-3.5870864886408924e-05,-3.5870864886408924e-05,-3.5870864886408924e-05,0.002606616181745712,0.002311677959346352,0.0019808688720605815,-1.992825827023171e-05
838342,-0.41,-0.42,-0.43,89.61,89.17,88.56,214.58,Stairs,2509.0,-7.572738142686328e-05,-7.971303308090873e-05,-8.369868473495416e-05,0.06670785173375847,0.06644081307293742,0.06609406137903547,-7.97130330809042e-05
840851,-0.12,-0.11,-0.11,-57.42,-57.05,-56.8,214.29,Stairs,2509.0,0.00011558389796731764,0.00012355520127540852,0.00012754085292945397,-0.05860103626943005,-0.05827819848545237,-0.05793543244320447,-0.00011558389796732582
843359,-0.25,-0.24,-0.25,-70.5,-71.82,-73.08,213.94,Stairs,2508.0,-5.18341307814992e-05,-5.18341307814992e-05,-5.58213716108453e-05,-0.0052153110047846885,-0.005889154704944177,-0.006491228070175439,-0.00013955342902711098
845868,-0.14,-0.14,-0.13,39.91,40.41,40.89,213.43,Stairs,2509.0,4.3842168194499796e-05,3.985651654045436e-05,4.7827819848545235e-05,0.044005579912315664,0.044730968513351926,0.04542447190115584,-0.00020326823435631364
848377,-0.22,-0.22,-0.22,-58.24,-57.74,-57.37,212.94,Stairs,2509.0,-3.1885213232363485e-05,-3.1885213232363485e-05,-3.5870864886408924e-05,-0.03911917098445596,-0.03911917098445596,-0.03916301315265045,-0.00019529693104823002
850886,-0.15,-0.15,-0.15,122.49,122.58,122.73,212.35,Stairs,2509.0,2.7899561578318056e-05,2.7899561578318056e-05,2.7899561578318056e-05,0.07203268234356316,0.0718692706257473,0.07178158628935831,-0.00023515344758868212
853395,-0.28,-0.28,-0.28,-22.73,-22.8,-22.98,211.93,Stairs,2509.0,-5.181347150259069e-05,-5.181347150259069e-05,-5.181347150259069e-05,-0.05787963332004783,-0.05794340374651255,-0.05807493025109606,-0.00016739736946990336
855904,-0.18,-0.17,-0.17,-41.9,-41.8,-41.67,211.82,Stairs,2509.0,3.985651654045438e-05,4.384216819449981e-05,4.384216819449981e-05,-0.007640494220805101,-0.007572738142686328,-0.007449182941410921,-4.384216819450524e-05
858412,-0.26,-0.26,-0.27,11.25,10.8,10.45,211.87,Stairs,2508.0,-3.189792663476874e-05,-3.5885167464114834e-05,-3.9872408293460924e-05,0.02119218500797448,0.020972886762360445,0.020781499202551835,1.9936204146734995e-05
860921,-0.19,-0.19,-0.2,-33.85,-34.79,-35.56,212.05,Stairs,2509.0,2.7899561578318056e-05,2.7899561578318056e-05,2.7899561578318056e-05,-0.017975288959744918,-0.018170585890793147,-0.018337983260263056,7.174172977282057e-05
863430,-0.11,-0.11,-0.11,-23.44,-23.01,-22.53,212.31,Stairs,2509.0,3.188521323236349e-05,3.188521323236349e-05,3.587086488640893e-05,0.004149063371861299,0.004695097648465523,0.005193304105221204,0.00010362694300517772
865939,-0.2,-0.2,-0.19,30.88,30.37,29.89,212.59,Stairs,2509.0,-3.587086488640893e-05,-3.587086488640893e-05,-3.188521323236349e-05,0.02165005978477481,0.02127540852929454,0.02089278597050618,0.00011159824631327267
870957,-0.16,-0.16,-0.16,-2.1,-1.37,-0.78,213.56,Stairs,5018.0,7.971303308090875e-06,7.971303308090875e-06,5.978477481068154e-06,-0.006572339577520924,-0.006325229174970108,-0.006111996811478677,0.00019330410522120343
873465,-0.21,-0.21,-0.21,-18.87,-18.27,-17.75,214.16,Stairs,2508.0,-1.993620414673046e-05,-1.993620414673046e-05,-1.993620414673046e-05,-0.006686602870813397,-0.006738437001594896,-0.006766347687400319,0.00023923444976076328
875974,-0.08,-0.08,-0.08,-17.81,-18.6,-19.6,214.58,Stairs,2509.0,5.1813471502590674e-05,5.1813471502590674e-05,5.1813471502590674e-05,0.00042247907532881715,-0.00013152650458350015,-0.0007373455559984063,0.00016739736946991466
878482,-0.24,-0.24,-0.25,-26.69,-26.57,-26.4,214.63,Stairs,2508.0,-6.379585326953747e-05,-6.379585326953747e-05,-6.778309409888356e-05,-0.003540669856459331,-0.0031778309409888354,-0.0027113237639553416,1.9936204146723662e-05
880991,-0.07,-0.07,-0.08,-41.05,-41.08,-41.29,214.54,Stairs,2509.0,6.775607811877242e-05,6.775607811877242e-05,6.775607811877242e-05,-0.005723395775209245,-0.005783180550019928,-0.005934635312873655,-3.5870864886410286e-05
883500,-0.13,-0.13,-0.12,-44.92,-44.16,-43.38,214.25,Stairs,2509.0,-2.3913909924272617e-05,-2.3913909924272617e-05,-1.5942606616181743e-05,-0.0015424471901155858,-0.0012275807094459937,-0.0008330011956954976,-0.00011558389796731449
886009,-0.17,-0.16,-0.16,43.47,45.08,46.6,213.97,Stairs,2509.0,-1.594260661618175e-05,-1.1956954962136309e-05,-1.594260661618175e-05,0.035229174970107614,0.035567955360701474,0.03586289358310084,-0.00011159824631327267
888517,-0.1,-0.1,-0.1,-14.28,-14.74,-15.27,213.54,Stairs,2508.0,2.791068580542265e-05,2.3923444976076556e-05,2.3923444976076556e-05,-0.023026315789473683,-0.023851674641148325,-0.024669059011164274,-0.0001714513556618847
891025,-0.22,-0.22,-0.21,36.73,36.5,36.37,213.09,Stairs,2508.0,-4.784688995215311e-05,-4.784688995215311e-05,-4.3859649122807014e-05,0.020338915470494417,0.02043062200956938,0.02059011164274322,-0.00017942583732056963
893533,-0.19,-0.19,-0.19,3.89,4.41,4.97,212.56,Stairs,2508.0,1.1961722488038278e-05,1.1961722488038278e-05,7.97448165869218e-06,-0.013094098883572566,-0.012795055821371613,-0.01251993620414673,-0.00021132376395534334
896042,-0.0,-0.0,-0.0,-39.24,-39.4,-39.63,212.11,Stairs,2509.0,7.57273814268633e-05,7.57273814268633e-05,7.57273814268633e-05,-0.017190115583897967,-0.01746113989637306,-0.017776006377042648,-0.0001793543244320401
898551,0.04,0.04,0.04,7.15,7.51,7.65,211.86,Stairs,2509.0,1.5942606616181746e-05,1.5942606616181746e-05,1.5942606616181746e-05,0.01848943802311678,0.01869669190912714,0.018844161020326825,-9.964129135113592e-05
901060,-0.09,-0.1,-0.1,-33.84,-34.01,-34.07,211.82,Stairs,2509.0,-5.1813471502590674e-05,-5.579912315663611e-05,-5.579912315663611e-05,-0.016337186129932246,-0.01654842566759665,-0.016628138700677562,-1.59426066161899e-05
903569,-0.01,-0.01,-0.01,28.21,28.48,28.78,211.9,Stairs,2509.0,3.188521323236349e-05,3.587086488640893e-05,3.587086488640893e-05,0.024730968513351936,0.02490633718612993,0.02504982064567557,3.188521323236847e-05
906078,-0.0,-0.01,-0.01,-14.74,-15.02,-15.21,212.19,Stairs,2509.0,3.9856516540454365e-06,0.0,0.0,-0.017118373854125152,-0.01733758469509765,-0.017532881626145875,0.00011558389796731449
908587,-0.02,-0.02,-0.03,-5.05,-4.69,-4.35,212.48,Stairs,2509.0,-7.971303308090873e-06,-3.9856516540454365e-06,-7.971303308090871e-06,0.0038620964527700283,0.0041171781586289355,0.004328417696293344,0.00011558389796731449
911096,-0.1,-0.1,-0.1,31.04,30.68,30.26,212.93,Stairs,2509.0,-3.188521323236349e-05,-3.188521323236349e-05,-2.7899561578318056e-05,0.014384216819449978,0.014097249900358707,0.013794340374651255,0.00017935432443205143
913605,-0.09,-0.08,-0.08,-35.6,-35.56,-35.46,213.38,Stairs,2509.0,3.98565165404544e-06,7.971303308090875e-06,7.971303308090875e-06,-0.02656038262255879,-0.026400956556396973,-0.026193702670386607,0.0001793543244320401
916114,0.01,0.0,0.0,-0.46,-0.13,0.16,213.85,Stairs,2509.0,3.9856516540454363e-05,3.188521323236349e-05,3.188521323236349e-05,0.014005579912315665,0.01412116381028298,0.014196891191709844,0.00018732562774013506
918622,0.09,0.09,0.09,24.44,24.7,24.93,214.49,Stairs,2508.0,3.189792663476874e-05,3.5885167464114834e-05,3.5885167464114834e-05,0.00992822966507177,0.009900318979266347,0.009876395534290271,0.0002551834130781558
921131,0.08,0.08,0.08,-7.27,-7.25,-7.29,214.71,Stairs,2509.0,-3.985651654045435e-06,-3.985651654045435e-06,-3.985651654045435e-06,-0.01263850139497808,-0.012734157034675168,-0.012841769629334397,8.768433638899914e-05
923640,0.0,-0.0,0.01,-54.54,-54.47,-54.34,214.69,Stairs,2509.0,-3.188521323236349e-05,-3.188521323236349e-05,-2.7899561578318056e-05,-0.018840175368672777,-0.01882024711040255,-0.01875249103228378,-7.97130330809495e-06
926149,0.08,0.08,0.08,-2.96,-2.94,-3.07,214.51,Stairs,2509.0,3.188521323236349e-05,3.188521323236349e-05,2.7899561578318056e-05,0.02055799123156636,0.020538062973296134,0.020434436030290954,-7.174172977282057e-05
928658,0.07,0.08,0.08,-18.76,-18.47,-18.13,214.19,Stairs,2509.0,-3.985651654045435e-06,0.0,0.0,-0.0062973296133917896,-0.006189717018732562,-0.006002391390992427,-0.00012754085292945126
931167,0.07,0.07,0.07,22.55,21.97,21.39,213.82,Stairs,2509.0,0.0,-3.985651654045435e-06,-3.985651654045435e-06,0.016464726982861697,0.016117975288959745,0.01575129533678756,-0.00014746911119968296
933675,0.06,0.07,0.07,-8.83,-8.98,-9.12,213.35,Stairs,2508.0,-3.987240829346096e-06,0.0,0.0,-0.01251196172248804,-0.012340510366826155,-0.012165071770334927,-0.00018740031897926588
936184,0.02,0.02,0.02,13.61,13.53,13.56,212.96,Stairs,2509.0,-1.5942606616181743e-05,-1.9928258270227182e-05,-1.9928258270227182e-05,0.008943802311677958,0.008971701873256277,0.009039457951375049,-0.0001554404145077666
938693,-0.04,-0.04,-0.04,39.31,39.27,38.97,212.42,Stairs,2509.0,-2.3913909924272617e-05,-2.3913909924272617e-05,-2.3913909924272617e-05,0.010243124750896773,0.010259067357512953,0.010127540852929452,-0.00021522518931846172
941202,0.0,0.01,0.01,-38.02,-37.69,-37.36,211.94,Stairs,2509.0,1.5942606616181746e-05,1.9928258270227182e-05,1.9928258270227182e-05,-0.030821044240733366,-0.03067357512953368,-0.030422479075328815,-0.00019131127939417687
943711,-0.27,-0.27,-0.27,46.02,45.34,44.64,211.72,Stairs,2509.0,-0.0001076125946592268,-0.00011159824631327223,-0.00011159824631327223,0.03349541650059785,0.03309286568353926,0.03268234356317258,-8.768433638899914e-05
946220,-0.14,-0.14,-0.15,12.09,11.82,11.67,211.73,Stairs,2509.0,5.1813471502590674e-05,5.1813471502590674e-05,4.782781984854525e-05,-0.01352331606217617,-0.013359904344360305,-0.013140693503387804,3.985651654041811e-06
948728,-0.21,-0.21,-0.22,27.56,28.69,29.76,211.93,Stairs,2508.0,-2.791068580542264e-05,-2.791068580542264e-05,-2.791068580542265e-05,0.006168261562998404,0.006726475279106858,0.007212918660287082,7.974481658692865e-05
951237,-0.19,-0.19,-0.18,41.86,41.92,42.05,212.28,Stairs,2509.0,7.97130330809087e-06,7.97130330809087e-06,1.594260661618175e-05,0.005699481865284974,0.0052730171383021125,0.00489836588282184,0.000139497807891588
953746,-0.22,-0.22,-0.22,14.32,15.02,15.77,212.62,Stairs,2509.0,-1.1956954962136309e-05,-1.1956954962136309e-05,-1.594260661618175e-05,-0.010976484655241132,-0.010721402949382225,-0.010474292546831406,0.0001355121562375462
956255,-0.14,-0.14,-0.14,43.54,43.1,42.68,213.13,Stairs,2509.0,3.1885213232363485e-05,3.1885213232363485e-05,3.1885213232363485e-05,0.011646074133120765,0.011191709844559587,0.01072538860103627,0.00020326823435631364
958764,-0.16,-0.16,-0.16,-24.56,-23.95,-23.32,213.57,Stairs,2509.0,-7.97130330809087e-06,-7.97130330809087e-06,-7.97130330809087e-06,-0.02714228776404942,-0.02672379434037465,-0.02630530091669988,0.0001753686727779983
961273,-0.12,-0.12,-0.13,12.81,12.73,12.6,214.19,Stairs,2509.0,1.594260661618175e-05,1.594260661618175e-05,1.1956954962136309e-05,0.014894380231167795,0.01461937026703866,0.014316460741331208,0.0002471104025508189
963781,-0.16,-0.16,-0.16,-10.02,-10.67,-11.4,214.52,Stairs,2508.0,-1.594896331738437e-05,-1.594896331738437e-05,-1.1961722488038278e-05,-0.009102870813397128,-0.009330143540669855,-0.009569377990430622,0.00013157894736842604
966290,-0.29,-0.3,-0.3,10.05,9.52,9.08,214.53,Stairs,2509.0,-5.181347150259067e-05,-5.5799123156636106e-05,-5.5799123156636106e-05,0.007999202869669191,0.008047030689517735,0.008162614587485054,3.985651654041811e-06
968799,-0.05,-0.06,-0.06,-19.2,-19.72,-20.23,214.4,Stairs,2509.0,9.565563969709047e-05,9.565563969709047e-05,9.565563969709047e-05,-0.011658031088082901,-0.011654045436428855,-0.011681944998007175,-5.181347150258886e-05
971308,-0.07,-0.06,-0.07,-39.27,-39.28,-39.32,214.11,Stairs,2509.0,-7.971303308090875e-06,0.0,-3.98565165404544e-06,-0.007999202869669193,-0.007795934635312874,-0.007608609007572738,-0.00011558389796731449
973817,-0.08,-0.08,-0.08,-23.6,-23.52,-23.34,213.84,Stairs,2509.0,-3.985651654045435e-06,-7.971303308090875e-06,-3.985651654045435e-06,0.0062455161418892,0.006281387006775608,0.006369071343164607,-0.00010761259465923086
976326,-0.15,-0.15,-0.15,27.56,27.54,27.63,213.4,Stairs,2509.0,-2.7899561578318053e-05,-2.7899561578318053e-05,-2.7899561578318053e-05,0.020390593862096452,0.020350737345555998,0.02031486648066959,-0.0001753686727779983
978834,-0.1,-0.1,-0.1,-31.72,-31.51,-31.31,212.97,Stairs,2508.0,1.993620414673046e-05,1.993620414673046e-05,1.993620414673046e-05,-0.023636363636363636,-0.023544657097288674,-0.02350079744816587,-0.0001714513556618847
981343,-0.07,-0.07,-0.07,74.53,73.44,71.79,212.33,Stairs,2509.0,1.1956954962136309e-05,1.1956954962136309e-05,1.1956954962136309e-05,0.042347548824232764,0.041829414109206854,0.041092068553208454,-0.0002550817058589025
983852,0.06,0.05,0.06,-19.35,-19.37,-19.41,211.78,Stairs,2509.0,5.1813471502590674e-05,4.782781984854524e-05,5.1813471502590674e-05,-0.037417297728178554,-0.0369908330011957,-0.036349143084894384,-0.00021921084097250353
986361,-0.03,-0.03,-0.02,7.68,7.45,7.21,211.62,Stairs,2509.0,-3.5870864886408924e-05,-3.188521323236349e-05,-3.188521323236349e-05,0.010773216420884815,0.01068951773614986,0.010609804703068952,-6.377042646472563e-05
988870,0.04,0.04,0.04,-55.81,-56.0,-56.24,211.62,Stairs,2509.0,2.7899561578318056e-05,2.7899561578318056e-05,2.3913909924272617e-05,-0.025304902351534476,-0.025288959744918297,-0.025288959744918297,0.0
991379,0.17,0.16,0.16,23.13,23.61,24.02,211.75,Stairs,2509.0,5.1813471502590674e-05,4.7827819848545235e-05,4.7827819848545235e-05,0.031462734157034676,0.03172977281785572,0.031988840175368675,5.181347150258886e-05
993887,0.04,0.04,0.04,17.66,17.73,17.72,212.04,Stairs,2508.0,-5.18341307814992e-05,-4.784688995215311e-05,-4.784688995215311e-05,-0.002181020733652312,-0.002344497607655502,-0.0025119617224880386,0.0001156299840510335
996396,0.02,0.02,0.03,-10.35,-10.08,-9.97,212.35,Stairs,2509.0,-7.971303308090873e-06,-7.971303308090873e-06,-3.985651654045437e-06,-0.011163810282981267,-0.01108409724990036,-0.011036269430051813,0.00012355520127540944
998905,0.12,0.11,0.11,1.33,1.44,1.57,212.79,Stairs,2509.0,3.9856516540454363e-05,3.5870864886408924e-05,3.188521323236349e-05,0.00465524113192507,0.004591470705460342,0.004599442008768434,0.0001753686727779983
1001414,-0.03,-0.03,-0.03,-7.15,-7.01,-7.0,213.26,Stairs,2509.0,-5.9784774810681545e-05,-5.579912315663611e-05,-5.579912315663611e-05,-0.0033798326026305303,-0.0033678756476683935,-0.003415703467516939,0.00018732562774013506
1003923,-0.06,-0.06,-0.06,-47.01,-47.27,-47.56,213.79,Stairs,2509.0,-1.1956954962136309e-05,-1.1956954962136309e-05,-1.1956954962136309e-05,-0.01588680749302511,-0.01604623355918693,-0.01616580310880829,0.00021123953766440858
1006432,-0.09,-0.09,-0.09,-25.82,-25.73,-25.69,214.33,Stairs,2509.0,-1.1956954962136309e-05,-1.1956954962136309e-05,-1.1956954962136309e-05,0.008445595854922279,0.008585093662813872,0.00871662016739737,0.00021522518931846172
1008940,0.03,0.03,0.03,9.1,8.68,8.28,214.61,Stairs,2508.0,4.784688995215311e-05,4.784688995215311e-05,4.784688995215311e-05,0.013923444976076556,0.013720095693779903,0.013544657097288675,0.00011164274322169105
1011449,-0.14,-0.14,-0.14,-31.91,-31.59,-31.31,214.51,Stairs,2509.0,-6.775607811877243e-05,-6.775607811877243e-05,-6.775607811877243e-05,-0.016345157433240335,-0.01605021921084097,-0.01577919489836588,-3.985651654046342e-05
1013958,-0.07,-0.06,-0.06,0.2,-0.15,-0.42,214.36,Stairs,2509.0,2.7899561578318056e-05,3.18852132323635e-05,3.18852132323635e-05,0.012797927461139896,0.012530888800318853,0.012311677959346352,-5.9784774810672485e-05
1016467,-0.26,-0.26,-0.27,-78.56,-79.8,-80.85,213.95,Stairs,2509.0,-7.57273814268633e-05,-7.971303308090873e-05,-8.369868473495417e-05,-0.03139099242726186,-0.031745715424471896,-0.03205659625348744,-0.00016341171781587287
1018976,-0.22,-0.21,-0.21,-6.46,-5.68,-4.87,213.56,Stairs,2509.0,1.594260661618175e-05,1.992825827022719e-05,2.3913909924272628e-05,0.0287365484256676,0.029541650059784777,0.030282981267437222,-0.0001554404145077666
1021485,-0.32,-0.32,-0.32,18.06,18.44,18.76,213.07,Stairs,2509.0,-3.9856516540454363e-05,-4.384216819449981e-05,-4.384216819449981e-05,0.00977281785571941,0.009613391789557594,0.009418094858509368,-0.00019529693104823002
1023993,-0.17,-0.16,-0.17,28.49,27.99,27.51,212.57,Stairs,2508.0,5.980861244019138e-05,6.379585326953749e-05,5.980861244019138e-05,0.0041586921850079745,0.0038078149920255174,0.003488835725677831,-0.00019936204146730463
