timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,altitude,activity,delta_time,accelX_rate_of_change,accelY_rate_of_change,accelZ_rate_of_change,gyroX_rate_of_change,gyroY_rate_of_change,gyroZ_rate_of_change,altitude_rate_of_change
88354,0.07,0.07,0.07,0.07,0.34,0.45,207.01,Lift,49.0,0.000816326530612245,0.000816326530612245,0.000816326530612245,0.05714285714285714,0.06346938775510204,0.06612244897959184,-0.038367346938775415
90814,0.01,0.01,0.01,1.83,1.95,2.11,210.57,Lift,2460.0,-2.4390243902439026e-05,-2.4390243902439026e-05,-2.4390243902439026e-05,0.0007154471544715447,0.0006544715447154471,0.0006747967479674797,0.0014471544715447164
93323,0.03,0.03,0.03,-2.56,-2.56,-2.59,212.34,Lift,2460.0,2.845528455284553e-05,2.845528455284553e-05,2.845528455284553e-05,0.004577235772357724,0.004467479674796748,0.004317073170731708,0.0014837398373983763
95832,0.04,0.04,0.04,4.19,4.18,4.11,213.79,Lift,2460.0,6.910569105691057e-05,6.910569105691057e-05,6.910569105691057e-05,0.0030650406504065045,0.0031585365853658534,0.0032032520325203256,0.0013739837398373965
98341,0.04,0.04,0.04,-1.71,-1.76,-1.83,214.92,Lift,2460.0,-2.032520325203252e-05,-2.032520325203252e-05,-2.032520325203252e-05,0.00908130081300813,0.008995934959349593,0.008873983739837398,0.0011138211382113743
98390,-0.0,-0.01,-0.0,2.02,1.99,2.07,213.64,Lift,49.0,-0.0008163265306122449,-0.0010204081632653062,-0.0008163265306122449,0.07612244897959183,0.07653061224489796,0.07959183673469387,-0.02612244897959186
100850,0.02,0.02,0.02,-3.16,-3.05,-3.0,215.76,Lift,2460.0,8.130081300813009e-06,1.2195121951219511e-05,8.130081300813009e-06,-0.002105691056910569,-0.002048780487804878,-0.0020609756097560977,0.0008617886178861807
100899,0.0,0.0,-0.0,-0.01,0.1,0.13,214.66,Lift,49.0,-0.00040816326530612246,-0.00040816326530612246,-0.00040816326530612246,0.0642857142857143,0.06428571428571428,0.06387755102040817,-0.02244897959183662
103359,0.01,0.01,0.01,-2.04,-2.0,-1.98,216.32,Lift,2460.0,4.0650406504065046e-06,4.0650406504065046e-06,4.0650406504065046e-06,-0.0008252032520325204,-0.0008536585365853659,-0.0008577235772357723,0.0006747967479674783
103408,0.0,-0.01,-0.01,-1.5,-1.51,-1.58,215.34,Lift,49.0,-0.00020408163265306123,-0.00040816326530612246,-0.00040816326530612246,0.011020408163265306,0.01,0.008163265306122448,-0.019999999999999792
105868,0.03,0.03,0.03,-0.32,-0.37,-0.33,216.67,Lift,2460.0,1.2195121951219511e-05,1.6260162601626018e-05,1.6260162601626018e-05,0.00047967479674796744,0.0004634146341463415,0.0005081300813008131,0.0005406504065040585
105917,-0.01,-0.01,-0.02,-1.15,-1.18,-1.27,215.82,Lift,49.0,-0.0008163265306122449,-0.0008163265306122449,-0.0010204081632653062,-0.01693877551020408,-0.01653061224489796,-0.019183673469387753,-0.01734693877551009
108377,0.03,0.03,0.03,-0.06,-0.06,-0.07,216.89,Lift,2460.0,1.6260162601626018e-05,1.6260162601626018e-05,2.032520325203252e-05,0.00044308943089430887,0.0004552845528455284,0.0004878048780487805,0.00043495934959349316
110885,0.04,0.04,0.04,-3.59,-3.66,-3.72,217.07,Lift,2459.0,2.846685644570964e-05,2.846685644570964e-05,2.846685644570964e-05,-0.001533143554290362,-0.001557543716958113,-0.0015982106547376984,0.00040666937779585197
113394,0.02,0.02,0.02,-4.85,-4.95,-5.0,217.03,Lift,2459.0,1.6266775111834078e-05,1.6266775111834078e-05,1.6266775111834078e-05,-0.0016266775111834077,-0.0016632777551850344,-0.0016632777551850344,0.0002643350955673061
113444,-0.03,-0.03,-0.03,-1.99,-1.93,-2.01,216.62,Lift,50.0,-0.001,-0.001,-0.001,0.05719999999999999,0.06040000000000001,0.059800000000000006,-0.008199999999999931
115902,0.03,0.03,0.04,2.37,2.36,2.35,216.6,Lift,2458.0,2.4410089503661513e-05,2.4410089503661513e-05,2.847843775427177e-05,0.00177379983726607,0.0017453213995117982,0.0017737998372660698,-8.136696501224667e-06
118411,0.04,0.04,0.05,1.87,1.82,1.79,215.75,Lift,2458.0,2.4410089503661513e-05,2.4410089503661513e-05,2.847843775427177e-05,0.0013018714401952809,0.0013018714401952809,0.0012611879576891782,-0.00031326281529699357
120920,0.02,0.02,0.02,-0.5,-0.61,-0.69,214.84,Lift,2458.0,2.0341741253051263e-05,2.4410089503661513e-05,2.4410089503661513e-05,-0.00011798209926769733,-0.00015052888527257934,-0.00015052888527257932,-0.0004475183075671254
123429,0.03,0.03,0.03,-0.45,-0.46,-0.39,214.17,Lift,2458.0,2.4410089503661513e-05,2.847843775427177e-05,2.847843775427177e-05,0.0011838893409275833,0.001159479251423922,0.0011554109031733115,-0.00034987794955248727
125938,0.03,0.03,0.04,0.13,0.18,0.12,213.72,Lift,2458.0,3.661513425549227e-05,3.661513425549227e-05,4.068348250610253e-05,0.0007973962571196094,0.0007323026851098454,0.0006224572823433685,-4.8820179007324876e-05
128447,0.02,0.02,0.02,-7.37,-7.43,-7.56,213.34,Lift,2458.0,2.847843775427177e-05,2.847843775427177e-05,2.847843775427177e-05,-0.0014727420667209113,-0.001468673718470301,-0.0015337672904800648,0.00038242473555736276
130956,0.03,0.04,0.04,0.82,0.73,0.72,213.12,Lift,2458.0,2.847843775427177e-05,3.254678600488202e-05,3.254678600488202e-05,0.0007404393816110658,0.000675345809601302,0.0006427990235964198,0.0009479251423921938
133465,0.03,0.03,0.03,1.66,1.55,1.4,212.97,Lift,2458.0,2.4410089503661513e-05,2.4410089503661513e-05,2.4410089503661513e-05,0.0009275834011391375,0.0008584214808787634,0.0008096013018714401,0.0015622457282343381
135974,0.01,0.01,0.02,-5.52,-5.54,-5.5,212.9,Lift,2458.0,1.627339300244101e-05,1.627339300244101e-05,2.0341741253051263e-05,-0.0011350691619202602,-0.0011432058584214808,-0.0011269324654190399,0.002233523189585032
136025,-0.01,-0.01,-0.01,1.21,1.4,1.36,205.78,Lift,51.0,-0.000392156862745098,-0.000392156862745098,-0.000588235294117647,0.1319607843137255,0.13607843137254902,0.13450980392156864,-0.139607843137255
138483,0.03,0.03,0.03,-2.73,-2.81,-2.89,213.14,Lift,2458.0,1.627339300244101e-05,1.627339300244101e-05,1.627339300244101e-05,-0.0016029292107404393,-0.001712774613506916,-0.0017290480065093572,0.0029943043124491396
140992,0.01,0.01,0.01,-9.64,-10.02,-10.24,213.81,Lift,2458.0,2.4410089503661517e-05,2.0341741253051263e-05,2.4410089503661517e-05,-0.004467046379170057,-0.004580960130187144,-0.004625711960943857,0.00376729048006509
143501,0.01,0.01,0.01,-5.79,-5.66,-5.61,214.79,Lift,2458.0,1.627339300244101e-05,1.627339300244101e-05,1.627339300244101e-05,-0.00145240032546786,-0.0014279902359641986,-0.001432058584214809,0.004507729861676153
146010,0.02,0.03,0.02,-1.29,-1.24,-1.23,215.58,Lift,2458.0,2.847843775427177e-05,3.254678600488202e-05,2.4410089503661513e-05,0.0015622457282343368,0.001647681041497152,0.0017087062652563056,0.00509357200976404
148519,0.03,0.03,0.03,1.65,1.42,1.25,216.24,Lift,2458.0,2.0341741253051263e-05,2.0341741253051263e-05,2.0341741253051263e-05,0.0012042310821806347,0.0011025223759153783,0.0010659072416598862,0.005565500406834828
151028,0.07,0.07,0.07,1.62,1.66,1.71,216.67,Lift,2458.0,2.4410089503661517e-05,2.4410089503661517e-05,2.4410089503661517e-05,0.00015459723352318963,0.00014646053702196903,0.00016273393002441005,0.005907241659886079
153537,0.05,0.05,0.05,1.32,1.45,1.66,216.89,Lift,2458.0,1.627339300244101e-05,1.627339300244101e-05,1.627339300244101e-05,0.0009113100081366966,0.0009967453213995119,0.0011065907241659884,0.006094385679414153
156046,0.09,0.09,0.09,-1.33,-1.31,-1.23,217.11,Lift,2458.0,4.4751830756712777e-05,4.4751830756712777e-05,4.4751830756712777e-05,0.0005085435313262816,0.0004190398698128559,0.00041090317331163556,0.006265256305939791
158555,0.06,0.06,0.05,0.42,0.34,0.29,217.25,Lift,2458.0,-4.068348250610256e-06,-4.068348250610256e-06,-8.136696501220507e-06,-0.00030919446704637916,-0.0002969894222945484,-0.0002563059397884459,0.0065459723352318975
161064,0.03,0.03,0.02,-0.65,-0.79,-0.91,217.35,Lift,2458.0,-1.6273393002441013e-05,-1.6273393002441013e-05,-2.0341741253051263e-05,-0.0022660699755899104,-0.00225793327908869,-0.0022091131000813668,0.006855166802278273
163573,0.03,0.03,0.03,2.08,2.25,2.48,217.32,Lift,2458.0,4.068348250610252e-06,4.068348250610252e-06,4.068348250610252e-06,-0.0006061838893409274,-0.0005207485760781122,-0.00043938161106590727,0.007030105777054516
